congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
118,House,20301,41,3,AL,200,,,"ROGERS, Mike Dennis",R000575,1958,,0.379,0.377,-161.94783,0.86217,1092,79,,0.44,0.312
118,House,21102,41,7,AL,100,,,"SEWELL, Terri",S001185,1965,,-0.4,0.393,-53.85232,0.95005,1051,19,,-0.522,0.361
118,House,21500,41,6,AL,200,,,"PALMER, Gary James",P000609,1954,,0.678,0.113,-94.50293,0.91768,1100,43,,0.675,0.136
118,House,22108,41,1,AL,200,,,"CARL, Jerry L.",C001054,1958,,0.55,0.239,-126.19488,0.89299,1115,58,,0.594,0.236
118,House,22140,41,2,AL,200,,,"MOORE, Barry",M001212,1966,,0.64,-0.246,-109.50097,0.90622,1112,48,,0.7,-0.292
118,House,22366,41,5,AL,200,,,"STRONG, Dale",S001220,1970,,0.624,0.364,-113.03944,0.90301,1108,45,,0.624,0.364
118,House,29701,41,4,AL,200,,,"ADERHOLT, Robert",A000055,1965,,0.405,0.467,-175.30967,0.85206,1095,86,,0.464,0.276
118,House,22168,81,1,AK,100,,,"PELTOLA, Mary Sattler",P000619,1973,,-0.138,0.378,-199.60663,0.80148,902,94,,-0.137,0.377
118,House,21995,93,0,AS,200,,,"RADEWAGEN, Aumua Amata Coleman",R000600,1947,,0.325,0.186,-72.83715,0.70217,206,36,,0.305,0.116
118,House,20305,61,7,AZ,100,,,"GRIJALVA, Raúl M.",G000551,1948,,-0.598,-0.264,-34.94764,0.95089,694,15,,-0.573,-0.39
118,House,21103,61,9,AZ,200,,,"GOSAR, Paul",G000565,1958,,0.702,-0.515,-90.5381,0.91708,1046,36,,0.758,-0.637
118,House,21105,61,1,AZ,200,,,"SCHWEIKERT, David",S001183,1962,,0.555,-0.226,-281.34271,0.77575,1108,104,,0.478,-0.162
118,House,21502,61,3,AZ,100,,,"GALLEGO, Ruben",G000574,1979,,-0.389,0.156,-140.43192,0.86012,932,59,,-0.3,0.399
118,House,21705,61,5,AZ,200,,,"BIGGS, Andrew S.",B001302,1958,,0.818,-0.575,-122.06723,0.89577,1109,55,,0.728,-0.686
118,House,21757,61,8,AZ,200,,,"LESKO, Debbie",L000589,1958,,0.616,-0.104,-114.4106,0.89409,1022,51,,0.637,-0.091
118,House,21968,61,4,AZ,100,,,"STANTON, Greg",S001211,1970,,-0.279,0.266,-73.21798,0.93594,1106,27,,-0.294,0.405
118,House,22309,61,6,AZ,200,,,"CISCOMANI, Juan",C001133,1982,,0.289,0.717,-61.52064,0.94527,1093,25,,0.288,0.718
118,House,22311,61,2,AZ,200,,,"CRANE, Eli",C001132,1980,,0.738,-0.674,-100.06044,0.91372,1109,45,,0.738,-0.675
118,House,21106,42,1,AR,200,,,"CRAWFORD, Rick",C001087,1966,,0.46,0.308,-164.05108,0.86157,1101,67,,0.472,0.19
118,House,21108,42,3,AR,200,,,"WOMACK, Steve",W000809,1957,,0.348,0.636,-71.16916,0.93838,1119,24,,0.37,0.929
118,House,21503,42,2,AR,200,,,"HILL, French",H001072,1956,,0.437,0.271,-160.21604,0.86548,1109,71,,0.443,0.289
118,House,21563,42,4,AR,200,,,"WESTERMAN, Bruce Eugene",W000821,1967,,0.546,0.252,-115.83334,0.90116,1113,57,,0.511,0.099
118,House,15448,71,11,CA,100,,,"PELOSI, Nancy",P000197,1940,,-0.49,-0.181,-45.04121,0.95659,1015,19,,-0.552,0.236
118,House,20104,71,30,CA,100,,,"SCHIFF, Adam",S001150,1960,,-0.351,-0.123,-49.87564,0.95425,1065,22,,-0.367,0.022
118,House,20107,71,48,CA,200,,,"ISSA, Darrell",I000056,1953,,0.478,0.021,-159.3865,0.8635,1086,75,,0.432,0.08
118,House,20310,71,38,CA,100,,,"SÁNCHEZ, Linda T.",S001156,1969,,-0.508,-0.131,-44.02083,0.96056,1094,20,,-0.525,-0.072
118,House,20501,71,21,CA,100,,,"COSTA, Jim",C001059,1952,,-0.197,0.448,-145.20597,0.87142,1055,61,,-0.301,0.554
118,House,20538,71,7,CA,100,,,"MATSUI, Doris",M001163,1944,,-0.433,-0.141,-44.65422,0.95979,1088,16,,-0.406,-0.063
118,House,20703,71,20,CA,200,,,"MCCARTHY, Kevin",M001165,1965,,0.453,0.233,-71.46574,0.82262,366,36,,0.381,0.07
118,House,20903,71,5,CA,200,,,"McCLINTOCK, Tom",M001177,1956,,0.673,-0.37,-318.82658,0.74838,1100,114,,0.518,-0.39
118,House,20955,71,28,CA,100,,,"CHU, Judy",C001080,1953,,-0.482,-0.371,-44.08272,0.96068,1099,17,,-0.407,-0.429
118,House,20958,71,8,CA,100,,,"GARAMENDI, John",G000559,1945,,-0.312,-0.095,-91.03415,0.91232,992,32,,-0.354,-0.039
118,House,21302,71,1,CA,200,,,"LaMALFA, Doug",L000578,1960,,0.541,0.008,-120.82114,0.88952,1032,55,,0.588,-0.003
118,House,21303,71,2,CA,100,,,"HUFFMAN, Jared",H001068,1964,,-0.43,-0.512,-69.62352,0.93768,1082,28,,-0.435,-0.451
118,House,21304,71,6,CA,100,,,"BERA, Ami",B001287,1965,,-0.245,0.012,-76.65671,0.93339,1112,34,,-0.364,0.152
118,House,21306,71,14,CA,100,,,"SWALWELL, Eric",S001193,1980,,-0.356,-0.047,-70.61917,0.93292,1017,33,,-0.345,0.182
118,House,21307,71,22,CA,200,,,"VALADAO, David G.",V000129,1977,,0.258,0.438,-70.1784,0.93803,1097,24,,0.264,0.653
118,House,21308,71,26,CA,100,,,"BROWNLEY, Julia",B001285,1952,,-0.301,0.052,-48.44284,0.95657,1091,16,,-0.454,0.17
118,House,21309,71,29,CA,100,,,"CÁRDENAS, Tony",C001097,1963,,-0.39,-0.046,-73.77358,0.93397,1080,37,,-0.478,-0.234
118,House,21311,71,25,CA,100,,,"RUIZ, Raul",R000599,1972,,-0.257,0.046,-74.21857,0.93521,1108,34,,-0.379,0.08
118,House,21312,71,39,CA,100,,,"TAKANO, Mark",T000472,1960,,-0.46,-0.328,-57.58755,0.94935,1108,23,,-0.431,-0.495
118,House,21314,71,52,CA,100,,,"VARGAS, Juan",V000130,1961,,-0.395,0.023,-87.90834,0.92379,1109,40,,-0.326,-0.281
118,House,21315,71,50,CA,100,,,"PETERS, Scott",P000608,1958,,-0.192,-0.03,-90.8645,0.92085,1102,42,,-0.283,0.045
118,House,21504,71,10,CA,100,,,"DESAULNIER, Mark James",D000623,1952,,-0.512,-0.364,-50.77185,0.95469,1095,25,,-0.419,-0.412
118,House,21506,71,33,CA,100,,,"AGUILAR, Peter Rey",A000371,1979,,-0.319,0.14,-62.11472,0.94558,1110,24,,-0.511,0.315
118,House,21507,71,36,CA,100,,,"LIEU, Ted",L000582,1969,,-0.373,-0.21,-66.21839,0.93961,1063,28,,-0.371,-0.117
118,House,21508,71,35,CA,100,,,"TORRES, Norma Judith",T000474,1965,,-0.37,0.071,-61.14006,0.94641,1110,21,,-0.408,0.195
118,House,21703,71,44,CA,100,,,"BARRAGÁN, Nanette Diaz",B001300,1976,,-0.5,-0.121,-56.18175,0.94994,1094,26,,-0.436,-0.303
118,House,21709,71,24,CA,100,,,"CARBAJAL, Salud",C001112,1964,,-0.323,0.105,-47.31573,0.95838,1113,11,,-0.429,0.23
118,House,21711,71,46,CA,100,,,"CORREA, Jose Luis",C001110,1958,,-0.281,0.146,-131.3141,0.88501,1075,57,,-0.287,-0.052
118,House,21728,71,17,CA,100,,,"KHANNA, Rohit",K000389,1976,,-0.463,-0.308,-71.2343,0.93773,1108,28,,-0.324,-0.408
118,House,21740,71,19,CA,100,,,"PANETTA, James Varni",P000613,1969,,-0.289,0.18,-103.31628,0.91143,1114,44,,-0.278,0.32
118,House,21754,71,34,CA,100,,,"GOMEZ, Jimmy",G000585,1974,,-0.536,-0.267,-63.18683,0.94292,1075,29,,-0.455,-0.377
118,House,21930,71,9,CA,100,,,"HARDER, Josh",H001090,1986,,-0.321,0.527,-89.2158,0.92106,1085,35,,-0.287,0.435
118,House,21939,71,49,CA,100,,,"LEVIN, Mike",L000593,1978,,-0.322,0.171,-84.47775,0.92722,1118,38,,-0.307,0.15
118,House,21954,71,47,CA,100,,,"PORTER, Katie",P000618,1974,,-0.236,-0.332,-74.1096,0.92773,988,28,,-0.372,-0.405
118,House,21988,71,27,CA,200,,,"GARCIA, Mike",G000061,1976,,0.356,0.097,-181.88224,0.84501,1080,72,,0.344,0.078
118,House,22126,71,51,CA,100,,,"JACOBS, Sara",J000305,1989,,-0.395,-0.439,-45.24749,0.95927,1088,19,,-0.422,-0.434
118,House,22129,71,40,CA,200,,,"KIM, Young",K000397,1962,,0.254,0.373,-99.28226,0.914,1104,39,,0.246,0.43
118,House,22145,71,23,CA,200,,,"OBERNOLTE, Jay",O000019,1970,,0.316,0.283,-152.45065,0.87146,1108,45,,0.316,0.298
118,House,22152,71,45,CA,200,,,"STEEL, Michelle",S001135,1955,,0.37,0.275,-156.96898,0.86802,1109,56,,0.374,0.271
118,House,22317,71,13,CA,200,,,"DUARTE, John",D000633,1966,,0.335,0.002,-209.90038,0.82714,1106,74,,0.335,0.002
118,House,22323,71,42,CA,100,,,"GARCIA, Robert",G000598,1977,,-0.381,-0.621,-55.90935,0.94886,1065,19,,-0.379,-0.622
118,House,22333,71,37,CA,100,,,"KAMLAGER-DOVE, Sydney",K000400,1972,,-0.548,-0.482,-51.47502,0.95346,1080,25,,-0.548,-0.482
118,House,22336,71,3,CA,200,,,"KILEY, Kevin",K000401,1985,,0.254,0.442,-87.73751,0.92407,1111,31,,0.254,0.441
118,House,22354,71,15,CA,100,,,"MULLIN, Kevin",M001225,1970,,-0.47,-0.032,-43.38879,0.95993,1061,16,,-0.473,-0.037
118,House,22378,71,20,CA,200,,,"FONG, Vince",F000480,1979,,0.461,0.844,-18.06954,0.93185,256,9,,0.461,0.844
118,House,29106,71,43,CA,100,,,"WATERS, Maxine",W000187,1938,,-0.656,-0.095,-74.39645,0.93343,1080,34,,-0.488,-0.456
118,House,29312,71,16,CA,100,,,"ESHOO, Anna Georges",E000215,1942,,-0.379,-0.372,-84.00092,0.92699,1108,35,,-0.406,0.093
118,House,29323,71,41,CA,200,,,"CALVERT, Ken",C000059,1953,,0.339,0.276,-95.42669,0.91805,1116,27,,0.344,0.741
118,House,29504,71,18,CA,100,,,"LOFGREN, Zoe",L000397,1947,,-0.398,-0.405,-93.45035,0.91689,1077,35,,-0.313,-0.272
118,House,29707,71,32,CA,100,,,"SHERMAN, Brad",S000344,1954,,-0.343,-0.136,-71.43737,0.9374,1105,29,,-0.396,-0.008
118,House,29778,71,12,CA,100,,,"LEE, Barbara",L000551,1946,,-0.676,-0.582,-47.00817,0.95706,1071,20,,-0.504,-0.672
118,House,29901,71,4,CA,100,,,"THOMPSON, Michael",T000460,1951,,-0.393,0.07,-65.06954,0.94336,1116,26,,-0.372,0.12
118,House,29903,71,31,CA,100,,,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-37.14284,0.96566,1063,15,,-0.449,-0.249
118,House,20704,62,5,CO,200,,,"LAMBORN, Doug",L000564,1954,,0.665,0.257,-111.03105,0.90324,1091,50,,0.68,0.391
118,House,21510,62,4,CO,200,,,"BUCK, Kenneth Robert",B001297,1959,,0.655,-0.432,-370.28315,0.58697,695,104,,0.413,-0.458
118,House,21912,62,6,CO,100,,,"CROW, Jason",C001121,1979,,-0.343,0.196,-53.69271,0.95106,1070,19,,-0.445,0.121
118,House,21948,62,2,CO,100,,,"NEGUSE, Joseph",N000191,1984,,-0.422,-0.113,-35.94181,0.96836,1118,16,,-0.456,0.064
118,House,22103,62,3,CO,200,,,"BOEBERT, Lauren",B000825,1986,,0.738,-0.497,-126.21289,0.88805,1063,60,,0.679,-0.484
118,House,22306,62,8,CO,100,,,"CARAVEO, Yadira",C001134,1980,,-0.256,0.626,-111.77573,0.90271,1092,45,,-0.256,0.626
118,House,22359,62,7,CO,100,,,"PETTERSEN, Brittany",P000620,1981,,-0.353,0.314,-56.60811,0.95032,1111,25,,-0.352,0.321
118,House,22380,62,4,CO,200,,,"LOPEZ, Greg",L000604,1964,,0.894,0.448,-23.26534,0.86227,157,9,,0.888,0.459
118,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957,,-0.431,-0.308,-41.23598,0.96347,1108,15,,-0.407,-0.327
118,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953,,-0.338,0.041,-71.69726,0.9374,1109,31,,-0.322,0.221
118,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966,,-0.242,-0.207,-97.93317,0.91526,1106,49,,-0.264,-0.013
118,House,21931,1,5,CT,100,,,"HAYES, Jahana",H001081,1973,,-0.31,-0.062,-78.36371,0.93201,1113,36,,-0.309,-0.0
118,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943,,-0.415,-0.108,-59.23255,0.94767,1102,22,,-0.444,0.071
118,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948,,-0.396,-0.038,-64.78998,0.94193,1083,23,,-0.419,0.11
118,House,21706,11,1,DE,100,,,"BLUNT ROCHESTER, Lisa",B001303,1962,,-0.358,-0.11,-49.42992,0.95558,1088,15,,-0.422,-0.011
118,House,21993,55,0,DC,100,,,"NORTON, Eleanor Holmes",N000147,1937,,-0.491,-0.114,-19.2218,0.96451,532,8,,-0.434,-0.257
118,House,20316,43,26,FL,200,,,"DIAZ-BALART, Mario",D000600,1961,,0.281,0.157,-121.41373,0.89031,1045,48,,0.312,0.395
118,House,20504,43,25,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.416,0.102,-78.28029,0.93179,1108,33,,-0.382,0.257
118,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966,,-0.437,0.071,-57.04528,0.94955,1102,20,,-0.432,0.228
118,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951,,0.362,-0.085,-161.35763,0.86038,1073,78,,0.408,0.102
118,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963,,0.423,-0.033,-156.44245,0.86315,1063,78,,0.498,-0.035
118,House,20909,43,8,FL,200,,,"POSEY, Bill",P000599,1947,,0.533,-0.353,-131.31062,0.8868,1093,49,,0.593,-0.354
118,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949,,0.523,-0.078,-145.42168,0.87456,1085,62,,0.503,-0.068
118,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942,,-0.478,-0.006,-45.081,0.95513,982,14,,-0.473,0.041
118,House,21321,43,22,FL,100,,,"FRANKEL, Lois",F000462,1948,,-0.397,-0.027,-67.05818,0.93903,1066,26,,-0.398,0.187
118,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953,,0.507,0.333,-137.64533,0.88075,1084,61,,0.502,0.309
118,House,21719,43,1,FL,200,,,"GAETZ, Matthew L. II",G000578,1982,,0.593,-0.643,-166.23062,0.845,987,75,,0.542,-0.696
118,House,21735,43,21,FL,200,,,"MAST, Brian Jeffery",M001199,1980,,0.463,-0.352,-174.99207,0.8508,1083,74,,0.482,-0.246
118,House,21744,43,5,FL,200,,,"RUTHERFORD, John Henry",R000609,1952,,0.432,0.067,-177.11147,0.8519,1105,74,,0.439,0.124
118,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978,,-0.349,0.194,-76.47289,0.93371,1115,35,,-0.294,0.191
118,House,21971,43,17,FL,200,,,"STEUBE, William",S001214,1978,,0.69,-0.333,-92.5319,0.91212,1006,38,,0.732,-0.403
118,House,21981,43,6,FL,200,,,"WALTZ, Michael",W000823,1974,,0.452,-0.113,-128.18881,0.88058,1008,67,,0.596,0.04
118,House,22107,43,3,FL,200,,,"CAMMACK, Kat",C001039,1988,,0.591,-0.232,-105.35282,0.9064,1072,43,,0.59,-0.264
118,House,22111,43,19,FL,200,,,"DONALDS, Byron",D000032,1978,,0.652,-0.26,-93.72489,0.91358,1037,39,,0.694,-0.326
118,House,22116,43,18,FL,200,,,"FRANKLIN, C. Scott",F000472,1964,,0.62,0.181,-96.02538,0.9172,1111,45,,0.652,0.246
118,House,22118,43,28,FL,200,,,"GIMENEZ, Carlos A.",G000593,1954,,0.331,0.133,-139.8554,0.87822,1077,59,,0.353,0.181
118,House,22150,43,27,FL,200,,,"SALAZAR, Maria Elvira",S000168,1961,,0.271,0.158,-170.99479,0.84635,1025,68,,0.293,0.26
118,House,22163,43,20,FL,100,,,"CHERFILUS-MCCORMICK, Sheila",C001127,1979,,-0.475,-0.002,-43.64274,0.96068,1088,19,,-0.445,-0.101
